seq,latency_h2h_ns
1066,1197486
1067,1188692
1068,1030606
1069,1187876
1070,1169500
1071,1196433
1072,1234390
1073,1096612
1074,1076409
1075,1307971
1076,1003944
1077,749448
1078,1126128
1079,1077448
1080,1226169
1081,1137415
1082,1206979
1083,1061838
1084,1176061
1085,1229522
1086,934958
1087,1285803
1088,1250690
1089,1195258
1090,1248088
1091,1214686
1092,1199762
1093,1239202
1094,1034271
1095,1202736
1096,1247629
1097,777285
1098,767479
1099,1311934
1100,1130515
1101,1135293
1102,1127815
1103,1256140
1104,1294851
1105,1224967
1106,1190724
1107,1238024
1108,1063316
1109,767531
1110,1303154
1111,1118620
1112,1178040
1113,1066898
1114,983138
1115,1208799
1116,1249382
1117,776950
1118,877773
1119,1204257
1120,1100528
1121,1256867
1122,1212004
1123,683051
1124,1119476
1125,1240886
1126,1244942
1127,1251318
1128,1009127
1129,1031875
1130,1175151
1131,819239
1132,1137382
1133,751263
1134,1215680
1135,1113980
1136,1061749
1137,759093
1138,938245
1139,1095843
1140,1231096
1141,1021682
1142,1204604
1143,975284
1144,1198309
1145,1229641
1146,852551
1147,1211714
1148,1186170
1149,1069973
1150,1198835
1151,1235369
1152,1266630
1153,1165989
1154,1142856
1155,1231640
1156,1217747
1157,856842
1158,1083126
1159,1207010
1160,1237710
1161,1250141
1162,1261412
1163,1188688
1164,1115316
1165,1174544
1166,1246540
1167,1248837
1168,1186272
1169,1234810
1170,1220959
1171,951370
1172,705641
1173,1060752
1174,932012
1175,1123320
1176,1269531
1177,1208461
1178,913161
1179,954926
1180,1221693
1181,1254502
1182,1220594
1183,1195880
1184,958711
1185,1197742
1186,931105
1187,801110
1188,917282
1189,1117742
1190,980365
1191,1128887
1192,1121729
1193,1185818
1194,991293
1195,1121030
1196,1232911
1197,718718
1198,932836
1199,1343241
1200,1183138
1201,1271555
1202,1249273
1203,929932
1204,1198151
1205,1234118
1206,1241630
1207,1228205
1208,1286100
1209,1025722
1210,1066765
1211,931022
1212,1176232
1213,1085290
1214,1196867
1215,1225994
1216,1205431
1217,806008
1218,849585
1219,1128523
1220,1201633
1221,1216852
1222,1203067
1223,1176289
1224,1040517
1225,1212804
1226,1171293
1227,1240287
1228,1198369
1229,1152948
1230,1178060
1231,1113957
1232,1160904
1233,1151976
1234,1103044
1235,1199018
1236,1241278
1237,884548
1238,1192753
1239,1159714
1240,1192931
1241,1279366
1242,1202422
1243,1177526
1244,1166031
1245,1239649
1246,1191472
1247,1116716
1248,867529
1249,1192514
1250,1177900
1251,968034
1252,1237519
1253,1066421
1254,1257260
1255,1203317
1256,1153500
1257,795645
1258,1267235
1259,1191763
1260,1198978
1261,1218025
1262,1189081
1263,1041904
1264,1143282
1265,1230228
1266,1183801
1267,1199777
1268,1236036
1269,906309
1270,1147689
1271,931075
1272,1215389
1273,1059928
1274,1207440
1275,1197542
1276,1233434
1277,804781
1278,915782
1279,995739
1280,1010843
1281,1157990
1282,1209591
1283,1168509
1284,1090922
1285,1150672
1286,1264851
1287,1120890
1288,1248021
1289,930521
1290,1209605
1291,946467
1292,896585
1293,836207
1294,1177171
1295,1184253
1296,1247630
1297,748707
1298,1283669
1299,1384878
1300,1193033
1301,993514
1302,1278572
1303,1158577
1304,1231768
1305,1179848
1306,963123
1307,1176607
1308,1047413
1309,1181508
1310,940758
1311,1184069
1312,1282362
1313,1129616
1314,1106657
1315,1191741
1316,1269200
1317,838943
1318,1097881
1319,1103452
1320,1187867
1321,964556
1322,1144507
1323,1003702
1324,1112001
1325,1201586
1326,1225061
1327,1130983
1328,1151643
1329,1125526
1330,1281969
1331,1229549
1332,1244361
1333,1074385
1334,1125362
1335,1226835
1336,1246247
1337,777707
1338,1044581
1339,1181961
1340,1159774
1341,1200657
1342,1244109
1343,1148651
1344,1206746
1345,967133
1346,912295
1347,1127993
1348,1112628
1349,1178111
1350,1050596
1351,840927
1352,1218093
1353,842032
1354,1151441
1355,1199179
1356,1196509
1357,863124
1358,1232474
1359,1193649
1360,1236409
1361,1231476
1362,1239120
1363,1163486
1364,1135563
1365,1237831
1366,1198586
1367,853788
1368,860628
1369,1131631
1370,1253917
1371,1018056
1372,1191685
1373,1127826
