seq,latency_h2h_ns
1772,424097
1773,403045
1774,265588
1775,464471
1776,467837
1777,464703
1778,279868
1779,288356
1780,314694
1781,310571
1782,339680
1783,279021
1784,448281
1785,396328
1786,316341
1787,438066
1788,459590
1789,283557
1790,270368
1791,1196553
1792,776932
1793,679898
1794,748240
1795,797526
1796,738059
1797,774356
1798,761802
1799,968733
1800,674751
1801,828272
1802,755447
1803,777043
1804,732667
1805,796604
1806,713238
1807,763506
1808,784560
1809,780719
1810,795514
1811,746939
1812,858647
1813,789358
1814,753661
1815,836827
1816,762988
1817,797499
1818,710559
1819,769160
1820,741622
1821,772257
1822,753514
1823,781017
1824,737795
1825,873034
1826,541551
1827,544081
1828,447085
1829,326832
1830,333468
1831,467966
1832,435264
1833,357797
1834,425801
1835,313928
1836,310858
1837,305118
1838,289752
1839,421302
1840,482225
1841,294966
1842,250102
1843,274076
1844,390626
1845,431975
1846,336846
1847,487682
1848,305023
1849,323821
1850,301980
1851,458642
1852,327656
1853,286964
1854,450926
1855,316080
1856,302568
1857,276410
1858,422079
1859,433166
1860,404072
1861,272130
1862,265245
1863,408746
1864,428801
1865,287436
1866,265871
1867,292586
1868,420708
1869,410157
1870,256822
1871,419536
1872,401904
1873,263745
1874,252049
1875,497367
1876,293332
1877,326491
1878,322215
1879,489260
1880,478049
1881,473563
1882,345340
1883,277885
1884,304356
1885,312953
1886,301525
1887,429318
1888,260399
1889,297631
1890,279690
1891,423289
1892,443313
1893,265117
1894,254169
1895,415807
1896,316468
1897,295726
1898,430990
1899,411128
1900,550962
1901,753292
1902,728920
1903,787320
1904,728721
1905,746558
1906,781151
1907,763021
1908,736195
1909,711634
1910,797050
1911,787173
1912,692984
1913,766432
1914,778937
1915,752490
1916,738783
1917,733818
1918,752135
1919,713671
1920,780877
1921,746304
1922,804319
1923,756430
1924,580742
1925,665208
1926,931590
1927,909583
1928,826573
1929,715315
1930,635026
1931,705566
1932,949061
1933,318754
1934,321021
1935,335188
1936,317875
1937,440692
1938,511681
1939,531072
1940,677616
1941,519016
1942,564743
1943,459566
1944,406143
1945,376176
1946,493286
1947,319234
1948,314151
1949,309812
1950,436492
1951,415753
1952,411683
1953,327688
1954,284995
1955,422797
1956,349113
1957,289332
1958,255720
1959,372599
1960,269180
1961,450078
1962,274079
1963,303632
1964,277720
1965,443721
1966,298501
1967,445519
1968,350058
1969,328934
1970,444975
1971,399482
1972,319344
1973,501316
1974,462298
1975,283610
1976,276737
1977,263336
1978,452152
1979,474961
1980,460867
1981,438902
1982,317552
1983,342523
1984,399819
1985,323749
1986,459102
1987,300981
1988,343548
1989,460001
1990,473169
1991,447972
1992,313839
1993,319958
1994,433253
1995,262969
1996,264486
1997,295393
1998,330408
1999,400248
2000,424599
2001,451919
2002,456985
2003,295796
2004,263097
2005,408827
2006,438424
2007,281930
2008,277682
2009,409923
2010,417340
2011,424855
2012,271261
2013,293292
2014,440765
2015,424958
2016,274988
2017,399386
2018,422938
2019,429110
2020,425956
2021,428300
2022,427690
2023,429204
2024,427948
2025,614505
2026,812299
2027,788048
2028,809094
2029,787803
2030,820077
2031,707959
2032,554733
2033,593307
2034,1068324
2035,772885
2036,841344
2037,787189
2038,715562
2039,903935
2040,806819
2041,757024
2042,709251
2043,742374
2044,772044
2045,800503
2046,813532
2047,787957
2048,750696
2049,809748
2050,763262
2051,739938
2052,771541
2053,761678
2054,786104
2055,714573
2056,795337
2057,870770
2058,758702
2059,778388
2060,763686
2061,766592
2062,779015
2063,800847
2064,804245
2065,724296
2066,773195
2067,830301
2068,723068
2069,745892
2070,794484
2071,779127
2072,738389
2073,775594
2074,759851
2075,739395
2076,750669
2077,837035
2078,790006
2079,770980
2080,777799
2081,752489
2082,797402
2083,811586
2084,740581
2085,724198
2086,777133
2087,779204
2088,746894
2089,719581
2090,774546
2091,746482
2092,716379
2093,737551
2094,738160
2095,730128
2096,738821
2097,878965
2098,712403
2099,1181730
2100,734321
2101,479157
2102,319265
2103,325107
2104,362863
2105,425430
2106,399455
2107,322590
2108,305980
2109,419510
2110,264955
2111,367042
2112,270079
2113,413234
2114,255030
2115,263980
2116,253807
2117,423912
2118,431454
2119,415329
2120,268721
2121,411534
2122,451378
2123,445447
2124,447004
2125,394390
2126,258396
2127,435764
2128,269799
2129,254157
2130,410162
2131,284703
2132,269472
2133,263181
2134,401932
2135,280476
2136,288393
2137,424543
2138,404588
2139,436660
2140,437522
2141,270497
2142,262699
2143,277574
2144,521762
2145,353104
2146,344722
2147,328378
2148,448435
2149,296769
2150,429296
2151,338528
2152,463826
2153,315018
2154,533889
2155,443533
2156,370805
2157,470304
2158,489396
2159,480977
2160,373075
2161,301889
2162,350244
2163,336072
2164,465008
2165,437871
2166,423915
2167,298587
2168,296439
2169,306457
2170,392772
2171,424886
2172,420182
2173,394454
2174,243813
2175,380897
2176,521410
2177,367899
2178,475339
2179,300985
2180,282553
2181,431471
2182,302230
2183,271036
2184,309695
2185,293991
2186,448093
2187,288311
2188,293343
2189,442198
2190,287944
2191,426834
2192,432394
2193,427610
2194,366558
2195,256490
2196,423088
2197,397291
2198,277035
2199,327764
2200,396893
2201,421016
2202,426532
2203,271232
2204,268129
2205,403752
2206,426232
2207,429547
2208,435355
2209,428528
2210,426828
2211,1235699
2212,894323
2213,746249
2214,785520
2215,701959
2216,699940
2217,779815
2218,766855
2219,744767
2220,759857
2221,789216
2222,719384
2223,793345
2224,775031
2225,661062
2226,535783
2227,801742
2228,777010
2229,793095
2230,369563
2231,314697
2232,281978
2233,426572
2234,459959
2235,412058
2236,466212
2237,293465
2238,312061
2239,263298
2240,414320
2241,434694
2242,429017
2243,289744
2244,276140
2245,295430
2246,273547
2247,407114
2248,452161
2249,454732
2250,431928
2251,279893
2252,263987
2253,394809
2254,426738
2255,425704
2256,422948
2257,294312
2258,272791
2259,400450
2260,418782
2261,269865
2262,386736
2263,266064
2264,286793
2265,406899
2266,423951
2267,429952
2268,276871
2269,304948
2270,296556
2271,439424
2272,292093
2273,439821
2274,276059
2275,293805
2276,790251
2277,751812
2278,783301
2279,787345
2280,749858
2281,797704
2282,739994
2283,798691
2284,746369
2285,791354
2286,790049
2287,758642
2288,795724
2289,751963
2290,788675
2291,803029
2292,783013
2293,776920
2294,755258
2295,715281
2296,756455
2297,752530
2298,773963
2299,1046552
2300,737335
2301,767608
2302,753601
2303,786801
2304,807060
2305,742430
2306,700729
2307,710418
2308,776855
2309,811478
2310,742580
2311,784951
2312,823818
2313,778645
2314,758236
2315,755387
2316,751048
2317,843097
2318,710429
2319,788879
2320,750378
2321,769529
2322,733582
2323,833116
2324,805648
2325,787519
2326,802257
2327,772672
2328,809450
2329,738793
2330,787702
2331,823806
2332,763834
2333,751686
2334,788046
2335,807316
2336,772515
2337,752461
2338,773730
2339,734367
2340,778568
2341,785156
2342,757256
2343,812410
2344,740917
2345,706531
2346,758166
2347,752174
2348,738730
2349,751252
2350,704209
2351,761130
2352,790737
2353,758785
2354,675855
2355,1034297
2356,1017271
2357,1004113
2358,806925
2359,806969
2360,790119
2361,700339
2362,752449
2363,785770
2364,761357
2365,751771
2366,808355
2367,307851
2368,310224
2369,293275
2370,337351
2371,436027
2372,432263
2373,470197
2374,289477
2375,293257
2376,467929
2377,271875
2378,423381
2379,271715
2380,410289
2381,437535
2382,422057
2383,282309
2384,270839
2385,377620
2386,297923
2387,291117
2388,481615
2389,319061
2390,278185
2391,442580
2392,461142
2393,287607
2394,413778
2395,374855
2396,273526
2397,414210
2398,441579
2399,338805
2400,272527
2401,299483
2402,326598
2403,312558
2404,339813
2405,475630
2406,457198
2407,446920
2408,465584
2409,442655
2410,275696
2411,433249
2412,442959
2413,444272
2414,417003
2415,445292
2416,434393
2417,432669
2418,418593
2419,436419
2420,423531
2421,421492
2422,271488
2423,842255
2424,772331
2425,809211
2426,819393
2427,800250
2428,714074
2429,714830
2430,793408
2431,712761
2432,543874
2433,550749
2434,539803
2435,888966
2436,799824
