seq,rtt_m2h_ns
1097,11425000
1098,11413000
1099,12291000
1100,12291000
1101,12315000
1102,12287000
1103,12305000
1104,12287000
1105,12305000
1106,12287000
1107,11535000
1108,12306000
1109,11486000
1110,12318000
1111,12311000
1112,12303000
1113,11015000
1114,12291000
1115,12291000
1116,11600000
1117,12302000
1118,11319000
1119,12355000
1120,12315000
1121,12303000
1122,11204000
1123,12286000
1124,12377000
1125,12303000
1126,12283000
1127,12306000
1128,12283000
1129,11599000
1130,12291000
1131,12306000
1132,12286000
1133,11402000
1134,12342000
1135,12313000
1136,11492000
1137,11355000
1138,11663000
1139,12332000
1140,13429000
1141,12335000
1142,11590000
1143,11243000
1144,12283000
1145,12292000
1146,13432000
1147,12302000
1148,12287000
1149,12311000
1150,12314000
1151,13437000
1152,12287000
1153,12287000
1154,12293000
1155,12292000
1156,12292000
1157,11530000
1158,12293000
1159,12296000
1160,12287000
1161,12287000
1162,12283000
1163,12292000
1164,12283000
1165,12287000
1166,12287000
1167,12292000
1168,12291000
1169,12358000
1170,12291000
1171,12291000
1172,12302000
1173,11284000
1174,12303000
1175,12292000
1176,12287000
1177,12306000
1178,12282000
1179,11587000
1180,11578000
1181,11535000
1182,12287000
1183,10712000
1184,11601000
1185,12314000
1186,11485000
1187,12360000
1188,11560000
1189,11644000
1190,12296000
1191,12295000
1192,12357000
1193,12309000
1194,12296000
1195,12295000
1196,12310000
1197,12295000
1198,10998000
1199,11207000
1200,11362000
1201,11553000
1202,11356000
1203,11225000
1204,11493000
1205,12291000
1206,11525000
1207,11516000
1208,11255000
1209,11187000
1210,12291000
1211,11622000
1212,12315000
1213,12292000
1214,11407000
1215,11512000
1216,11562000
1217,12302000
1218,11360000
1219,11538000
1220,11539000
1221,12303000
1222,12282000
1223,11335000
1224,11331000
1225,11413000
1226,11342000
1227,11489000
1228,11490000
1229,12309000
1230,11591000
1231,12292000
1232,11526000
1233,11235000
1234,12302000
1235,12305000
1236,12345000
1237,12292000
1238,12293000
1239,12309000
1240,12283000
1241,12303000
1242,11520000
1243,11244000
1244,13466000
1245,12314000
1246,12309000
1247,12360000
1248,11394000
1249,11429000
1250,11341000
1251,12393000
1252,11568000
1253,12317000
1254,13433000
1255,12307000
1256,12296000
1257,11546000
1258,13433000
1259,12371000
1260,13443000
1261,12370000
1262,12309000
1263,11133000
1264,12292000
1265,12292000
1266,13448000
1267,12291000
1268,12293000
1269,12296000
1270,12291000
1271,12303000
1272,12311000
1273,11183000
1274,12287000
1275,12305000
1276,12310000
1277,12303000
1278,12286000
1279,12296000
1280,12310000
1281,12309000
1282,12291000
1283,11587000
1284,12295000
1285,12291000
1286,12291000
1287,12317000
1288,12295000
1289,11285000
1290,12295000
1291,11236000
1292,11356000
1293,11026000
1294,11309000
1295,11253000
1296,11245000
1297,11468000
1298,11108000
1299,11349000
1300,11467000
1301,11276000
1302,11543000
1303,12291000
1304,11415000
