seq,latency_h2h_ns
426,972895
427,666328
428,644335
429,459562
430,494656
431,435390
432,467525
433,384483
434,448037
435,341297
436,421950
437,475577
438,343845
439,444741
440,444052
441,464416
442,430192
443,433426
444,508780
445,465909
446,336787
447,358104
448,457779
449,495775
450,494522
451,466646
452,415290
453,1289323
454,827241
455,942813
456,1092409
457,1014030
458,1019250
459,811415
460,957246
461,1104985
462,981759
463,887175
464,830195
465,822709
466,1021916
467,1121846
468,988074
469,996304
470,825084
471,553510
472,541372
473,1044847
474,803342
475,985660
476,990322
477,793714
478,1007976
479,845692
480,1041210
481,1121449
482,861558
483,995321
484,847404
485,847344
486,920736
487,997763
488,1003088
489,705687
490,1012902
491,814433
492,900833
493,1069221
494,840602
495,967801
496,1135270
497,994064
498,843118
499,896141
500,1044040
501,1039781
502,881506
503,1037277
504,1202643
505,927401
506,1025540
507,1025635
508,987779
509,894119
510,794811
511,982760
512,812779
513,996895
514,808792
515,791303
516,871988
517,1096074
518,966437
519,760357
520,952218
521,1080011
522,1012172
523,999427
524,816532
525,866332
526,951820
527,1077865
528,785833
529,966872
530,971278
531,1051876
532,769393
533,956616
534,1024723
535,871198
536,941377
537,976749
538,1124225
539,820233
540,1001909
541,825087
542,846999
543,1012289
544,885160
545,957519
546,912203
547,913916
548,927844
549,964011
550,904768
551,1002524
552,926180
553,953282
554,979821
555,988213
556,1088602
557,832469
558,879143
559,815227
560,945215
561,955927
562,803766
563,837117
564,971742
565,1007690
566,892240
567,1063107
568,959826
569,1035594
570,1135628
571,807418
572,1073879
573,964875
574,1114377
575,839766
576,749831
577,984304
578,938805
579,779368
580,1101030
581,1008586
582,849750
583,869868
584,977145
585,1084465
586,1013124
587,1078724
588,872167
589,770641
590,1206088
591,802445
592,804067
593,857193
594,984019
595,1067748
596,1030383
597,972652
598,1077915
599,1113077
600,1039683
601,1033099
602,1018226
603,844719
604,1054913
605,811713
606,1088010
607,970228
608,987649
609,813554
610,944070
611,1094563
612,1031867
613,988056
614,890398
615,863170
616,846513
617,1011707
618,982777
619,836318
620,804146
621,733487
622,532382
623,1137629
624,716846
625,817624
626,1013687
627,908072
628,944564
629,817595
630,1089612
631,1091082
632,1054475
633,871647
634,919245
635,815509
636,937188
637,761991
638,1010971
639,1054865
640,780918
641,1028699
642,789158
643,827485
644,955783
645,800556
646,974530
647,986020
648,832336
649,892539
650,797898
651,852611
652,1100969
653,996134
654,941355
655,962963
656,1053561
657,1114279
658,1056552
659,1033811
660,889459
661,928678
662,1134329
663,985829
664,887789
665,802604
666,958132
667,998990
668,1093168
669,1148847
670,833934
671,1002535
672,1119951
673,1126401
674,798669
675,777702
676,1107253
677,1012894
678,1022022
679,883623
680,920354
681,1053136
682,999749
683,781683
684,986770
685,833847
686,1064620
687,792292
688,1115874
689,1117648
690,847474
691,874225
692,943566
693,992923
694,1000372
695,793229
696,797420
697,1012450
698,979148
699,1201349
700,940683
701,1077142
702,844885
703,873803
704,1033999
705,1117154
706,1113914
707,842113
708,937927
709,1056910
710,1103061
711,817414
712,999888
713,810169
714,864091
715,816331
716,990519
717,927439
718,993056
719,982781
720,761767
721,1089039
722,1093412
723,982458
724,794375
725,706835
726,962646
727,968904
728,1002094
729,812948
730,901127
731,959961
732,1050524
733,942293
734,1087269
735,779375
736,883265
737,845790
738,1130582
739,706017
740,823942
741,1047968
742,887682
743,1014990
744,993510
745,1041368
746,1149438
747,878437
748,899906
749,1231345
750,727961
751,963532
752,1143268
753,851135
754,843816
755,969133
756,1006983
757,864276
758,1005876
759,924314
760,771615
761,1145486
762,992764
763,906801
764,955740
765,952643
766,744183
767,974261
768,1024138
769,899009
770,1063171
771,922028
772,735686
773,869110
774,1127304
775,882839
776,745301
777,818733
778,919841
779,915258
780,934053
781,1042866
782,1001219
783,862804
784,1091437
785,865127
786,716816
787,913718
788,1121431
789,1018019
790,783275
791,977788
792,1038128
793,989703
794,1048079
795,923310
796,761295
797,997433
798,981403
799,1280101
800,966839
801,1107632
802,1028423
803,864916
804,979895
805,1050521
806,964574
807,931068
808,1002023
809,900963
810,871723
811,1052335
812,1103835
813,851686
814,874014
815,990948
816,1068413
817,911755
818,1036398
819,876224
820,832673
821,792667
822,1086153
823,1014898
824,776615
825,755343
826,792979
827,906500
828,1027783
829,857602
830,1089745
831,997340
832,1008416
833,883179
834,1110907
835,954581
836,784110
837,1035896
838,972040
839,802308
840,1034486
841,774693
842,984918
843,992044
844,1123435
845,958390
846,792640
847,885073
848,790392
849,1103708
850,964492
851,848630
852,1006471
853,998314
854,889219
855,993171
856,1051296
857,1028681
858,1019041
859,846683
860,989654
861,756889
862,1098291
863,996299
864,800434
865,758398
866,893899
867,1148233
868,984576
869,1115084
870,855593
871,578159
872,670602
873,905759
874,935405
875,850596
876,900623
877,1050588
878,995030
879,852318
880,935646
881,784944
882,1132304
883,846106
884,1094828
885,975423
886,882467
887,983737
888,970386
889,1054979
890,819480
891,771935
892,1046107
893,948044
894,1001666
895,793835
896,792125
897,934085
898,1014108
899,1260831
900,792613
901,1019599
902,982634
903,893099
904,992822
905,846978
906,918292
907,995168
908,1004742
909,1043166
910,824779
911,1020152
912,968558
913,732853
914,885359
915,921541
916,849929
917,789499
918,408158
919,719057
920,677017
921,714961
922,543371
923,770156
924,672638
925,833502
926,558145
927,506369
928,531598
929,375846
930,448275
931,501394
932,413573
933,431867
934,334711
935,488884
936,614344
937,909847
938,563317
939,536587
940,446831
941,468241
942,513955
943,505326
944,478932
945,410007
946,380469
947,432029
948,455277
949,390765
950,517953
951,467036
952,499184
953,458771
954,335982
955,452809
956,924420
957,967923
958,886247
959,1049648
960,878831
961,773309
962,950060
963,1071680
964,888858
965,936106
966,1084935
967,968045
968,929393
969,943910
970,821652
971,925272
972,891838
973,1053162
974,877277
975,947208
976,1014982
977,957780
978,967171
979,889561
980,695970
981,958453
982,1048156
983,986236
984,1083909
985,886274
986,1010404
987,905120
988,993553
989,874084
990,899641
991,901167
992,1106461
993,775721
994,820856
995,976324
996,978697
997,932048
998,1055708
999,1145876
1000,918490
1001,987400
1002,909969
1003,968410
1004,1130113
1005,871718
1006,1096641
1007,781461
1008,885391
1009,1042944
1010,792519
1011,1153449
1012,990152
1013,1118605
1014,850152
1015,1032131
1016,945113
1017,1003888
1018,996947
1019,1022552
1020,939742
1021,1018981
1022,990354
1023,1045810
1024,989401
1025,985130
1026,992262
1027,1080847
1028,986170
1029,993424
1030,758631
1031,981852
1032,904232
1033,1008672
1034,1156406
1035,904028
1036,791790
1037,1033456
1038,1001172
1039,1066607
1040,821994
1041,971593
1042,1109959
1043,898655
1044,1111041
1045,1031229
1046,810390
1047,1057918
1048,994210
1049,971300
1050,1128727
1051,1005949
1052,777969
1053,787984
1054,1027890
1055,1008002
1056,987326
1057,907040
1058,1030152
1059,895663
1060,947521
1061,1059790
1062,829628
1063,815324
1064,1027668
1065,990402
1066,914096
1067,837623
1068,937659
1069,1030791
1070,689380
1071,545812
1072,537249
1073,869345
1074,812891
1075,771768
1076,1091201
1077,801548
1078,985480
1079,847181
1080,832685
1081,858565
1082,873801
1083,830149
1084,972243
1085,895615
1086,915071
1087,819625
1088,1096895
1089,909831
1090,820433
1091,1000157
1092,875136
1093,1018152
1094,790864
1095,1015468
1096,1030413
1097,878561
1098,852195
1099,1108533
1100,1060206
1101,877212
1102,846035
1103,957385
1104,987151
1105,961762
1106,1003803
1107,771244
1108,865103
1109,1004262
1110,1051953
1111,903433
1112,765915
1113,997647
1114,1029804
1115,504496
1116,459167
1117,419090
1118,516791
1119,485371
1120,455773
1121,450050
1122,361169
1123,495347
1124,446448
1125,610899
1126,576936
1127,493555
1128,547776
1129,500805
1130,491984
1131,473841
1132,324007
1133,441092
1134,492695
1135,430730
1136,423048
1137,461986
1138,471037
1139,431632
1140,1218290
1141,823634
1142,1035085
1143,1015046
1144,1027501
1145,1041681
1146,967338
1147,776638
1148,977704
1149,1198219
1150,923565
1151,970219
1152,800660
1153,991236
1154,826973
1155,998633
1156,1010731
1157,863986
1158,942879
1159,967760
1160,889550
1161,836026
1162,913245
1163,981126
1164,998370
1165,890054
1166,980703
1167,736225
1168,879870
1169,857820
1170,884991
1171,819613
1172,918434
1173,836778
1174,994994
1175,996076
1176,990226
1177,873225
1178,1063121
1179,961221
1180,824790
1181,986934
1182,854492
1183,1060314
1184,994211
1185,871456
1186,795388
1187,811521
1188,945476
1189,993113
1190,781456
1191,1130719
1192,826142
1193,985738
1194,1049302
1195,988527
1196,786204
1197,917146
1198,1115514
1199,1040549
1200,908709
1201,1066567
1202,987841
1203,945114
1204,976355
1205,1111028
1206,1112925
1207,982533
1208,1045788
1209,920799
1210,1019144
1211,1004296
1212,1051924
1213,739893
1214,605546
1215,914985
1216,838908
1217,795252
1218,1039306
1219,994826
1220,531357
1221,757597
1222,1012593
1223,1063786
1224,1052836
1225,972168
1226,1009616
1227,958395
1228,840087
1229,980329
1230,982676
1231,824931
1232,905016
1233,988287
1234,985594
1235,863183
1236,973451
1237,876739
1238,778609
1239,1048745
1240,971609
1241,812623
1242,944517
1243,1117441
1244,874360
1245,1148474
1246,1096638
1247,1034230
1248,1069574
1249,1043504
1250,809860
1251,850922
1252,966872
1253,874499
1254,974505
1255,888540
1256,1018114
1257,1027438
1258,919285
1259,997422
1260,962144
1261,743605
1262,825294
1263,990578
1264,1013335
1265,992853
1266,836928
1267,1001502
1268,1104121
1269,867274
1270,1050954
1271,703724
1272,913141
1273,1016621
1274,828318
1275,895751
1276,1004201
1277,883025
1278,778163
1279,810951
1280,1006835
1281,812311
1282,842818
1283,1100453
1284,961927
1285,895488
1286,793363
1287,1109049
1288,750186
1289,1007707
1290,882512
1291,841284
1292,854170
1293,785712
1294,825781
1295,980671
1296,775791
1297,949893
1298,823478
1299,1100476
1300,788336
1301,1048481
1302,1059442
1303,815758
1304,832750
1305,1034284
1306,1121764
1307,992079
1308,1107810
1309,875526
1310,965325
1311,808858
1312,1014528
1313,651491
1314,545238
1315,871207
1316,985768
1317,1019091
1318,775184
1319,769485
1320,974025
1321,859106
1322,1023688
1323,549416
1324,1078384
1325,615069
1326,978217
1327,872205
1328,618654
1329,586260
1330,459735
1331,470744
1332,335354
1333,450067
1334,464084
1335,446619
1336,432202
1337,420685
1338,338734
1339,475824
1340,458295
1341,479900
1342,456205
1343,467243
1344,459527
1345,1144098
1346,799924
1347,762026
1348,829813
1349,1061013
1350,949020
1351,829585
1352,1025271
1353,823342
1354,891467
1355,978669
1356,1084522
1357,1052071
1358,1230703
1359,1005190
1360,824177
1361,877169
1362,947472
1363,829501
1364,1064115
1365,991299
1366,897401
1367,1051434
1368,546327
1369,854763
1370,1173207
1371,763796
1372,554415
1373,929880
1374,719769
1375,1055483
1376,1031819
1377,829732
1378,826567
1379,1004517
1380,876842
1381,821468
1382,908087
1383,938306
1384,870055
1385,854712
1386,729186
1387,981394
1388,1080211
1389,1030864
1390,1028010
1391,810088
1392,802312
1393,795566
1394,979394
1395,1064655
1396,1045368
1397,993427
1398,831503
1399,1234107
1400,987950
1401,815651
1402,867771
1403,1048382
1404,1060461
1405,1007777
1406,1159023
1407,866638
1408,1084203
1409,1059602
1410,841775
1411,993520
1412,856032
1413,825045
1414,838495
1415,853047
1416,969952
1417,1111391
1418,827784
1419,1002182
1420,904540
1421,869467
1422,1035585
1423,822797
1424,817572
1425,963435
1426,1033921
1427,931769
1428,924089
1429,943665
1430,992288
1431,828070
1432,870004
1433,1102130
1434,1143993
1435,1029279
1436,1073519
1437,1086303
1438,1171838
1439,796978
1440,1042927
1441,928629
1442,1088324
1443,732737
1444,935371
1445,969017
1446,936116
1447,966428
1448,865383
1449,1001428
1450,1093190
1451,867879
1452,934913
1453,950743
1454,908555
1455,952752
1456,948962
1457,901448
1458,1037773
1459,717512
1460,951468
1461,1076136
1462,996925
1463,1037803
1464,986827
1465,875410
1466,1014249
1467,968020
1468,847030
1469,1005803
1470,1013843
1471,1052760
1472,1046589
1473,988285
1474,916011
1475,1011605
1476,1024959
1477,1025470
1478,884149
1479,865602
1480,1108045
1481,821011
1482,844533
1483,1050531
1484,905180
1485,1048513
1486,968098
1487,1015394
1488,1013971
1489,819345
1490,1086127
1491,882166
1492,879992
1493,789500
1494,1036234
1495,846680
1496,1053253
1497,996281
1498,1064004
1499,1303104
1500,900290
1501,999830
1502,899905
1503,1006034
1504,1030990
1505,830183
1506,1161498
1507,866964
1508,1158848
1509,1098742
1510,1020101
1511,1020625
1512,996275
1513,982075
1514,930897
1515,1129373
1516,862757
1517,1044587
1518,852724
1519,848674
1520,1073032
1521,941124
1522,532414
1523,1050800
1524,825802
1525,809208
1526,226746
1527,546217
1528,454599
1529,527135
1530,495453
1531,498467
1532,501135
1533,464543
1534,505264
1535,423722
1536,616518
1537,961093
1538,830569
1539,568234
1540,450196
1541,511595
1542,504256
1543,479341
1544,490542
1545,468314
1546,398263
1547,505119
1548,481420
1549,431531
1550,473038
1551,452211
1552,500965
1553,377327
1554,308893
1555,489270
1556,1250929
1557,1012614
1558,805111
1559,845210
1560,986565
1561,951770
1562,806498
1563,1058258
1564,897384
1565,1112668
1566,794288
1567,900100
1568,691737
1569,831737
1570,991566
1571,845984
1572,848855
1573,1062575
1574,802054
1575,1003256
1576,1023142
1577,1041194
1578,1145178
1579,970223
1580,775405
1581,790517
1582,895884
1583,1087666
1584,1128225
1585,1126299
1586,847843
1587,994215
1588,1145082
1589,869756
1590,884096
1591,1018691
1592,892890
1593,893876
1594,812131
1595,842867
1596,799776
1597,749857
1598,891770
1599,1380584
1600,962963
1601,827878
1602,997327
1603,1056809
1604,801795
1605,963646
1606,552417
1607,961973
1608,697769
1609,649279
1610,487167
1611,559578
1612,472204
1613,463838
1614,535652
1615,560996
1616,404402
1617,466991
1618,445509
1619,488682
1620,453630
1621,356975
1622,389332
1623,510295
1624,499771
1625,419094
1626,469857
1627,1239510
1628,1130257
1629,800464
1630,1131283
1631,1029053
1632,815398
1633,820480
1634,831214
1635,909832
1636,841063
1637,1059073
1638,898758
1639,828465
1640,1095079
1641,1007001
1642,798220
1643,779741
1644,774392
1645,817202
1646,781463
1647,867386
1648,894128
1649,1198644
1650,934868
1651,888156
1652,826443
1653,998931
1654,1037052
1655,1014718
1656,918629
1657,966256
1658,755470
1659,986594
1660,1025027
1661,1004089
1662,972397
1663,980174
1664,779538
1665,837402
1666,893320
1667,1181325
1668,967533
1669,1025012
1670,952133
1671,534641
1672,391657
1673,975980
1674,1112035
1675,993825
1676,893683
1677,986098
1678,848588
1679,968720
1680,1188606
1681,1100098
1682,814249
1683,999459
1684,1108574
1685,877114
1686,878461
1687,814107
1688,905210
1689,998157
1690,957266
1691,1066209
1692,819376
1693,1012982
1694,1010084
1695,941525
1696,799102
1697,872509
1698,1131660
1699,1234640
1700,949498
1701,1088199
1702,827078
1703,843505
1704,1004902
1705,733181
1706,962249
1707,1021351
1708,871313
1709,960439
1710,1100527
1711,1045449
1712,888836
1713,949864
1714,1063490
1715,1072828
1716,1028947
1717,870714
1718,822636
1719,981133
1720,1110868
1721,783125
1722,919181
1723,1049600
1724,992885
1725,774597
1726,870038
1727,1013984
1728,834051
1729,846987
1730,853707
1731,973308
1732,833509
1733,985938
1734,821921
1735,768137
1736,1028384
1737,853231
1738,1087246
1739,997090
1740,964595
1741,1013846
1742,807759
1743,1025348
1744,879704
1745,703512
1746,809915
1747,861966
1748,992503
1749,1034617
1750,818044
1751,922957
1752,1024465
1753,817257
1754,890636
1755,791710
1756,1066278
1757,997840
1758,1033537
1759,1088077
1760,782186
1761,900905
1762,981779
1763,982431
1764,996472
1765,764450
1766,1041484
1767,1105433
1768,683298
1769,1011305
1770,800544
1771,703921
1772,833526
1773,1073205
1774,951131
1775,900606
1776,825708
1777,826940
1778,1018378
1779,784735
1780,720191
1781,804680
1782,1091079
1783,1159822
1784,819709
1785,836259
1786,1015778
1787,874326
1788,1047399
1789,1141532
1790,860783
1791,849566
1792,1096330
1793,957734
1794,986800
1795,813977
1796,792288
1797,1002256
1798,993689
1799,1023169
1800,879942
1801,971740
1802,1091701
1803,923053
1804,1133321
1805,880628
1806,1065823
1807,978601
1808,1183468
1809,760711
1810,843770
1811,806857
1812,806518
1813,945427
1814,721801
1815,954590
1816,874895
1817,983059
1818,992746
1819,1008082
1820,916983
1821,734402
1822,865316
1823,1070024
1824,973894
1825,915401
1826,986444
1827,998512
1828,862745
1829,988253
1830,798725
1831,888824
1832,885925
1833,997838
1834,1145434
1835,834851
1836,963113
1837,814461
1838,1060281
1839,865271
1840,1090061
1841,883620
1842,1016261
1843,834816
1844,1026835
1845,806445
1846,874443
1847,871124
1848,896556
1849,1156479
1850,867172
1851,778765
1852,855479
1853,728566
1854,843853
1855,1069701
1856,1044140
1857,1024862
1858,995250
1859,880932
1860,1079922
1861,1128183
1862,963441
1863,802057
1864,879294
1865,899011
1866,970092
1867,1083324
1868,796246
1869,1010475
1870,898240
1871,898078
1872,1017488
1873,1124243
1874,850945
1875,1190680
1876,1130449
1877,1115073
1878,891134
1879,1015128
1880,988957
1881,799280
1882,716349
1883,1065944
1884,887359
1885,1125368
1886,911300
1887,798846
1888,1029125
1889,876401
1890,932000
1891,1135561
1892,798754
1893,1025926
1894,840873
1895,897747
1896,1076644
1897,1062019
1898,1016134
1899,1249954
1900,974985
1901,891091
1902,861550
1903,1084909
1904,999207
1905,1052941
1906,871750
1907,946232
1908,1016179
1909,1018513
1910,879894
1911,809406
1912,976663
1913,864141
1914,983768
1915,1088840
1916,840336
1917,960156
1918,799271
1919,868848
1920,873185
1921,987460
1922,994634
1923,826790
1924,1007009
1925,838902
1926,762851
1927,869282
1928,930538
1929,852032
1930,993467
1931,909764
1932,985202
1933,1076639
1934,894026
1935,812175
1936,1008311
1937,894427
1938,1004354
1939,1009085
1940,849194
1941,1054205
1942,969783
1943,901759
1944,842274
1945,962340
1946,963272
1947,1036948
1948,816482
1949,1037974
1950,870468
1951,1076674
1952,799140
1953,825729
1954,965768
1955,1105322
1956,1051623
1957,996749
1958,859781
1959,704297
1960,975493
1961,890510
1962,1012518
1963,892422
1964,838769
1965,1001509
1966,838987
1967,999030
1968,880293
1969,1000385
1970,1089375
1971,727900
1972,909659
1973,812544
1974,1045437
1975,1072694
1976,1149534
1977,791043
1978,864934
1979,1073625
1980,1043110
1981,833700
1982,1040530
1983,1052647
1984,995487
1985,1051410
1986,789220
1987,702078
1988,779907
1989,755915
1990,1107812
1991,1170246
1992,812859
1993,812724
1994,1020638
1995,996953
1996,867616
1997,1038633
1998,992217
1999,1281396
2000,962797
2001,825217
2002,990182
2003,818360
2004,1078257
2005,1151627
2006,1129193
2007,820192
2008,975114
2009,802809
2010,975789
2011,897616
2012,984427
2013,822121
2014,727425
2015,1128756
2016,922072
2017,1067216
2018,871992
2019,985800
2020,1049655
2021,1054119
2022,1152722
2023,990138
2024,962484
2025,994082
2026,800342
2027,1009941
2028,991278
2029,833519
2030,841570
2031,708880
2032,994309
2033,848467
2034,994287
2035,798528
2036,760067
2037,1025422
2038,1059387
2039,1107622
2040,904687
2041,816169
2042,978408
2043,876440
2044,1089739
2045,909094
2046,919630
2047,845567
2048,878747
2049,942954
2050,890829
2051,961869
2052,976934
2053,818266
2054,1062968
2055,894930
2056,1046191
2057,990511
2058,945208
2059,1178215
2060,877349
2061,1021706
2062,1001646
2063,860184
2064,970938
2065,591761
2066,890761
2067,1027547
2068,782307
2069,920393
2070,917340
2071,548544
2072,715464
2073,1083264
2074,798196
2075,978020
2076,791920
2077,1058275
2078,864777
2079,978916
2080,1013002
2081,862802
2082,1006817
2083,799954
2084,1082517
2085,1000002
2086,956445
2087,989375
2088,1142526
2089,1093050
2090,848059
2091,818666
2092,891329
2093,1107138
2094,907978
2095,1064513
2096,862064
2097,1167759
2098,947701
2099,1274766
2100,970632
2101,1100229
2102,1000046
2103,915896
2104,896673
2105,1031873
2106,1008002
2107,996084
2108,837010
2109,821366
2110,983725
2111,1010354
2112,1003797
2113,1042048
2114,908971
2115,1188537
2116,772944
2117,1142937
2118,1027680
2119,902181
2120,1026511
2121,649765
2122,537018
2123,926064
2124,994099
2125,1037665
2126,794155
2127,1077264
2128,1031144
2129,887665
2130,933754
2131,992539
2132,853593
2133,743615
2134,798090
2135,810835
2136,796396
2137,860894
2138,764071
2139,991374
2140,1039483
2141,988780
2142,775869
2143,962701
2144,908905
2145,774054
2146,980601
2147,751883
2148,839479
2149,1085275
2150,938242
2151,789267
2152,882267
2153,752649
2154,1024375
2155,898663
2156,989733
2157,948518
2158,1019008
2159,936391
2160,1085235
2161,1067773
2162,577766
2163,1045688
2164,754217
2165,841286
2166,969096
2167,1057063
2168,968156
2169,583204
2170,480933
2171,525645
2172,372025
2173,461131
2174,456319
2175,332543
2176,464560
2177,496517
2178,445112
2179,433440
2180,338306
2181,473563
2182,320759
2183,422360
2184,357537
2185,430782
2186,1146226
2187,915422
2188,1010023
2189,1036727
2190,1052430
2191,962193
2192,760749
2193,1055464
2194,1055586
2195,969757
2196,703927
2197,804976
2198,1145504
2199,1168631
2200,938687
2201,979076
2202,795882
2203,998326
2204,988371
2205,1013790
2206,1112839
2207,824286
2208,850761
2209,1045513
2210,715804
2211,931358
2212,918799
2213,971062
2214,1134656
2215,909466
2216,904134
2217,751383
2218,826893
2219,803611
2220,777238
2221,1078184
2222,815268
2223,827098
2224,926696
2225,913639
2226,851817
2227,946025
2228,833078
2229,829582
2230,1008047
2231,772656
2232,796397
2233,892991
2234,812442
2235,1009429
2236,977555
2237,805368
2238,954548
2239,1043419
2240,943922
2241,946055
2242,816551
2243,1041898
2244,817405
2245,1066314
2246,964384
2247,818218
2248,893623
2249,1045076
2250,967839
2251,1046634
2252,842931
2253,991336
2254,816993
2255,975359
2256,1078801
2257,787289
2258,978155
2259,1006534
2260,842289
2261,1045359
2262,777187
2263,782570
2264,794275
2265,837602
2266,846654
2267,836617
2268,1003540
2269,1100962
2270,988463
2271,537209
2272,540487
2273,1102962
2274,836875
2275,1125295
2276,995991
2277,782893
2278,1131452
2279,1032067
2280,987811
2281,831586
2282,832966
2283,1120237
2284,830373
2285,1023746
2286,731435
2287,707591
2288,1025400
2289,782497
2290,786654
2291,989049
2292,756217
2293,1005029
2294,823520
2295,884099
2296,1068581
2297,629940
2298,1011509
2299,1251365
2300,735491
2301,864386
2302,809535
2303,972190
2304,807715
2305,1016949
2306,859073
2307,1080364
2308,1070335
2309,964160
2310,761161
2311,927772
2312,778002
2313,884608
2314,797407
2315,1091103
2316,1012381
2317,817020
2318,1099009
2319,898168
2320,1131012
2321,840282
2322,975505
2323,841537
2324,837620
2325,1020396
2326,810359
2327,681449
2328,723339
2329,598145
2330,503537
2331,518061
2332,359354
2333,448916
2334,379026
2335,507488
2336,527554
2337,520833
2338,505002
2339,340519
2340,445871
2341,459551
2342,457137
2343,429900
2344,304772
2345,284511
2346,479911
2347,539465
2348,487878
2349,1136346
2350,887225
2351,829184
2352,864506
2353,835115
2354,820656
2355,1113968
2356,1056891
2357,1029916
2358,848818
2359,1021836
2360,989601
2361,817889
2362,986849
2363,826839
2364,813663
2365,875675
2366,1047989
2367,1010114
2368,894198
2369,1143369
2370,978838
2371,1054022
2372,800722
2373,1007322
2374,826386
2375,885094
2376,987057
2377,1138036
2378,1012746
2379,1040728
2380,860790
2381,975333
2382,1149792
2383,927491
2384,1112782
